root@vmss-a100000005:~# /usr/local/mpi/bin/mpirun -allow-run-as-root -np 16 --bind-to numa -hostfile /root/hosts.txt -x MSCCLPP_DEBUG=WARN -x LD_LIBRARY_PATH=/root/mscclpp-public/build:$LD_LIBRARY_PATH -mca pml ob1 -mca btl ^openib -mca btl_tcp_if_include eth0 -x NCCL_IB_PCI_RELAXED_ORDERING=1 -x NCCL_SOCKET_IFNAME=eth0 -x CUDA_DEVICE_ORDER=PCI_BUS_ID -x NCCL_NET_GDR_LEVEL=5 -x NCCL_TOPO_FILE=/topo.xml -x NCCL_NET_PLUGIN=none -x NCCL_IB_DISABLE=0 -x NCCL_MIN_NCHANNELS=32 -x NCCL_DEBUG=WARN -x NCCL_P2P_DISABLE=0 -x NCCL_SHM_DISABLE=0 -x MSCCLPP_HOME=/root/mscclpp-public -np 16 -npernode 8 python3 /root/mscclpp-public/python/test/pipeline_expt_2_node.py
tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
####################################################### Allgather #######################################################
nranks=16
k=1
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
           402653184               65536             4427.66             4427.66               90.94               90.94
           402653184              131072             3053.54             3053.54              131.86              131.86
           402653184              262144             2405.93             2405.93              167.36              167.36
           402653184              524288             1907.78             1907.78              211.06              211.06
           402653184             1048576             1674.78             1674.78              240.42              240.42
           402653184             2097152             1673.55             1673.55              240.60              240.60
           805306368               65536             8847.52             8847.52               91.02               91.02
           805306368              131072             6039.15             6039.15              133.35              133.35
           805306368              262144             4699.32             4699.32              171.37              171.37
           805306368              524288             3651.78             3651.78              220.52              220.52
           805306368             1048576             3212.20             3212.20              250.70              250.70
           805306368             2097152             3252.66             3252.66              247.58              247.58
          1610612736               65536            17680.63            17680.63               91.09               91.09
          1610612736              131072            12045.50            12045.50              133.71              133.71
          1610612736              262144             9358.60             9358.60              172.10              172.10
          1610612736              524288             7179.83             7179.83              224.32              224.32
          1610612736             1048576             6182.17             6182.17              260.53              260.53
          1610612736             2097152             6385.41             6385.41              252.23              252.23
          3221225472               65536            35313.37            35313.37               91.22               91.22
          3221225472              131072            24012.50            24012.50              134.15              134.15
          3221225472              262144            18663.24            18663.24              172.60              172.60
          3221225472              524288            14168.42            14168.42              227.35              227.35
          3221225472             1048576            12166.58            12166.58              264.76              264.76
          3221225472             2097152            12320.90            12320.90              261.44              261.44

####################################################### Allgather #######################################################
nranks=16
k=6
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              128.60              128.60                0.02                0.02
                3072              131072              128.14              128.14                0.02                0.02
                3072              262144              128.16              128.16                0.02                0.02
                3072              524288              127.70              127.70                0.02                0.02
                3072             1048576              128.39              128.39                0.02                0.02
                3072             2097152              127.80              127.80                0.02                0.02
                6144               65536              127.33              127.33                0.05                0.05
                6144              131072              127.88              127.88                0.05                0.05
                6144              262144              127.70              127.70                0.05                0.05
                6144              524288              128.19              128.19                0.05                0.05
                6144             1048576              127.83              127.83                0.05                0.05
                6144             2097152              127.66              127.66                0.05                0.05
               12288               65536              129.66              129.66                0.09                0.09
               12288              131072              127.75              127.75                0.10                0.10
               12288              262144              127.90              127.90                0.10                0.10
               12288              524288              128.69              128.69                0.10                0.10
               12288             1048576              128.03              128.03                0.10                0.10
               12288             2097152              128.13              128.13                0.10                0.10
               24576               65536              127.99              127.99                0.19                0.19
               24576              131072              127.90              127.90                0.19                0.19
               24576              262144              128.03              128.03                0.19                0.19
               24576              524288              128.12              128.12                0.19                0.19
               24576             1048576              128.04              128.04                0.19                0.19
               24576             2097152              127.95              127.95                0.19                0.19
               49152               65536              128.18              128.18                0.38                0.38
               49152              131072              128.24              128.24                0.38                0.38
               49152              262144              127.81              127.81                0.38                0.38
               49152              524288              128.23              128.23                0.38                0.38
               49152             1048576              128.20              128.20                0.38                0.38
               49152             2097152              127.87              127.87                0.38                0.38
               98304               65536              127.94              127.94                0.77                0.77
               98304              131072              128.70              128.70                0.76                0.76
               98304              262144              128.84              128.84                0.76                0.76
               98304              524288              128.26              128.26                0.77                0.77
               98304             1048576              128.70              128.70                0.76                0.76
               98304             2097152              128.15              128.15                0.77                0.77
              196608               65536              129.08              129.08                1.52                1.52
              196608              131072              129.12              129.12                1.52                1.52
              196608              262144              129.73              129.73                1.52                1.52
              196608              524288              129.38              129.38                1.52                1.52
              196608             1048576              128.89              128.89                1.53                1.53
              196608             2097152              129.48              129.48                1.52                1.52
              393216               65536              133.99              133.99                2.93                2.93
              393216              131072              134.62              134.62                2.92                2.92
              393216              262144              134.68              134.68                2.92                2.92
              393216              524288              135.22              135.22                2.91                2.91
              393216             1048576              135.21              135.21                2.91                2.91
              393216             2097152              134.26              134.26                2.93                2.93
              786432               65536              135.93              135.93                5.79                5.79
              786432              131072              137.28              137.28                5.73                5.73
              786432              262144              136.17              136.17                5.78                5.78
              786432              524288              136.88              136.88                5.75                5.75
              786432             1048576              136.47              136.47                5.76                5.76
              786432             2097152              136.40              136.40                5.77                5.77
             1572864               65536              140.63              140.63               11.18               11.18
             1572864              131072              140.71              140.71               11.18               11.18
             1572864              262144              140.58              140.58               11.19               11.19
             1572864              524288              140.91              140.91               11.16               11.16
             1572864             1048576              140.65              140.65               11.18               11.18
             1572864             2097152              140.67              140.67               11.18               11.18
             3145728               65536              146.40              146.40               21.49               21.49
             3145728              131072              147.04              147.04               21.39               21.39
             3145728              262144              146.67              146.67               21.45               21.45
             3145728              524288              146.34              146.34               21.50               21.50
             3145728             1048576              146.34              146.34               21.50               21.50
             3145728             2097152              146.80              146.80               21.43               21.43
             6291456               65536              154.36              154.36               40.76               40.76
             6291456              131072              154.07              154.07               40.83               40.83
             6291456              262144              153.69              153.69               40.94               40.94
             6291456              524288              153.86              153.86               40.89               40.89
             6291456             1048576              154.25              154.25               40.79               40.79
             6291456             2097152              154.03              154.03               40.85               40.85
            12582912               65536              205.61              205.61               61.20               61.20
            12582912              131072              169.37              169.37               74.29               74.29
            12582912              262144              169.61              169.61               74.19               74.19
            12582912              524288              170.71              170.71               73.71               73.71
            12582912             1048576              170.59              170.59               73.76               73.76
            12582912             2097152              170.10              170.10               73.98               73.98
            25165824               65536              316.48              316.48               79.52               79.52
            25165824              131072              250.19              250.19              100.59              100.59
            25165824              262144              215.28              215.28              116.90              116.90
            25165824              524288              214.95              214.95              117.08              117.08
            25165824             1048576              214.95              214.95              117.08              117.08
            25165824             2097152              216.55              216.55              116.22              116.22
            50331648               65536              559.02              559.02               90.04               90.04
            50331648              131072              422.06              422.06              119.25              119.25
            50331648              262144              352.94              352.94              142.61              142.61
            50331648              524288              301.66              301.66              166.85              166.85
            50331648             1048576              301.94              301.94              166.70              166.70
            50331648             2097152              301.65              301.65              166.85              166.85
           100663296               65536             1168.24             1168.24               86.17               86.17
           100663296              131072              770.25              770.25              130.69              130.69
           100663296              262144              633.35              633.35              158.94              158.94
           100663296              524288              529.20              529.20              190.22              190.22
           100663296             1048576              491.79              491.79              204.69              204.69
           100663296             2097152              489.05              489.05              205.83              205.83
           201326592               65536             2296.27             2296.27               87.68               87.68
           201326592              131072             1589.39             1589.39              126.67              126.67
           201326592              262144             1198.85             1198.85              167.93              167.93
           201326592              524288              977.74              977.74              205.91              205.91
           201326592             1048576              881.39              881.39              228.42              228.42
           201326592             2097152              879.30              879.30              228.96              228.96
           402653184               65536             4469.06             4469.06               90.10               90.10
           402653184              131072             3113.26             3113.26              129.34              129.34
           402653184              262144             2417.51             2417.51              166.56              166.56
           402653184              524288             1861.98             1861.98              216.25              216.25
           402653184             1048576             1662.67             1662.67              242.17              242.17
           402653184             2097152             1636.36             1636.36              246.07              246.07
           805306368               65536             8831.66             8831.66               91.18               91.18
           805306368              131072             6086.10             6086.10              132.32              132.32
           805306368              262144             4752.25             4752.25              169.46              169.46
           805306368              524288             3630.44             3630.44              221.82              221.82
           805306368             1048576             3175.78             3175.78              253.58              253.58
           805306368             2097152             3148.38             3148.38              255.78              255.78
          1610612736               65536            17687.54            17687.54               91.06               91.06
          1610612736              131072            12051.57            12051.57              133.64              133.64
          1610612736              262144             9391.00             9391.00              171.51              171.51
          1610612736              524288             7200.39             7200.39              223.68              223.68
          1610612736             1048576             6154.42             6154.42              261.70              261.70
          1610612736             2097152             6199.58             6199.58              259.79              259.79
          3221225472               65536            35298.73            35298.73               91.26               91.26
          3221225472              131072            24008.15            24008.15              134.17              134.17
          3221225472              262144            18630.77            18630.77              172.90              172.90
          3221225472              524288            14172.91            14172.91              227.28              227.28
          3221225472             1048576            12152.89            12152.89              265.06              265.06
          3221225472             2097152            12278.57            12278.57              262.35              262.35

####################################################### Allgather #######################################################
nranks=16
k=8
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
                3072               65536              175.92              175.92                0.02                0.02
                3072              131072              176.90              176.90                0.02                0.02
                3072              262144              175.16              175.16                0.02                0.02
                3072              524288              175.68              175.68                0.02                0.02
                3072             1048576              175.29              175.29                0.02                0.02
                3072             2097152              176.57              176.57                0.02                0.02
                6144               65536              174.53              174.53                0.04                0.04
                6144              131072              175.45              175.45                0.04                0.04
                6144              262144              175.43              175.43                0.04                0.04
                6144              524288              174.48              174.48                0.04                0.04
                6144             1048576              173.95              173.95                0.04                0.04
                6144             2097152              175.16              175.16                0.04                0.04
               12288               65536              175.22              175.22                0.07                0.07
               12288              131072              175.44              175.44                0.07                0.07
               12288              262144              175.77              175.77                0.07                0.07
               12288              524288              176.49              176.49                0.07                0.07
               12288             1048576              175.13              175.13                0.07                0.07
               12288             2097152              175.96              175.96                0.07                0.07
               24576               65536              174.42              174.42                0.14                0.14
               24576              131072              176.02              176.02                0.14                0.14
               24576              262144              175.85              175.85                0.14                0.14
               24576              524288              175.51              175.51                0.14                0.14
               24576             1048576              174.96              174.96                0.14                0.14
               24576             2097152              175.73              175.73                0.14                0.14
               49152               65536              175.55              175.55                0.28                0.28
               49152              131072              175.44              175.44                0.28                0.28
               49152              262144              178.20              178.20                0.28                0.28
               49152              524288              175.91              175.91                0.28                0.28
               49152             1048576              175.08              175.08                0.28                0.28
               49152             2097152              175.97              175.97                0.28                0.28
               98304               65536              176.45              176.45                0.56                0.56
               98304              131072              177.27              177.27                0.55                0.55
               98304              262144              175.55              175.55                0.56                0.56
               98304              524288              176.28              176.28                0.56                0.56
               98304             1048576              175.85              175.85                0.56                0.56
               98304             2097152              177.35              177.35                0.55                0.55
              196608               65536              176.16              176.16                1.12                1.12
              196608              131072              178.33              178.33                1.10                1.10
              196608              262144              176.65              176.65                1.11                1.11
              196608              524288              176.98              176.98                1.11                1.11
              196608             1048576              176.99              176.99                1.11                1.11
              196608             2097152              177.03              177.03                1.11                1.11
              393216               65536              178.08              178.08                2.21                2.21
              393216              131072              178.18              178.18                2.21                2.21
              393216              262144              179.73              179.73                2.19                2.19
              393216              524288              178.72              178.72                2.20                2.20
              393216             1048576              178.54              178.54                2.20                2.20
              393216             2097152              179.53              179.53                2.19                2.19
              786432               65536              185.70              185.70                4.23                4.23
              786432              131072              185.18              185.18                4.25                4.25
              786432              262144              185.21              185.21                4.25                4.25
              786432              524288              184.92              184.92                4.25                4.25
              786432             1048576              186.10              186.10                4.23                4.23
              786432             2097152              185.79              185.79                4.23                4.23
             1572864               65536              195.21              195.21                8.06                8.06
             1572864              131072              192.90              192.90                8.15                8.15
             1572864              262144              193.94              193.94                8.11                8.11
             1572864              524288              193.83              193.83                8.11                8.11
             1572864             1048576              193.75              193.75                8.12                8.12
             1572864             2097152              192.83              192.83                8.16                8.16
             3145728               65536              208.03              208.03               15.12               15.12
             3145728              131072              211.88              211.88               14.85               14.85
             3145728              262144              205.17              205.17               15.33               15.33
             3145728              524288              207.37              207.37               15.17               15.17
             3145728             1048576              212.66              212.66               14.79               14.79
             3145728             2097152              209.51              209.51               15.01               15.01
             6291456               65536              248.25              248.25               25.34               25.34
             6291456              131072              248.80              248.80               25.29               25.29
             6291456              262144              246.35              246.35               25.54               25.54
             6291456              524288              251.12              251.12               25.05               25.05
             6291456             1048576              248.21              248.21               25.35               25.35
             6291456             2097152              251.24              251.24               25.04               25.04
            12582912               65536              392.66              392.66               32.05               32.05
            12582912              131072              307.13              307.13               40.97               40.97
            12582912              262144              306.82              306.82               41.01               41.01
            12582912              524288              306.89              306.89               41.00               41.00
            12582912             1048576              306.74              306.74               41.02               41.02
            12582912             2097152              307.34              307.34               40.94               40.94
            25165824               65536              584.67              584.67               43.04               43.04
            25165824              131072              492.20              492.20               51.13               51.13
            25165824              262144              395.30              395.30               63.66               63.66
            25165824              524288              395.12              395.12               63.69               63.69
            25165824             1048576              394.58              394.58               63.78               63.78
            25165824             2097152              394.11              394.11               63.86               63.86
            50331648               65536             1077.85             1077.85               46.70               46.70
            50331648              131072              794.61              794.61               63.34               63.34
            50331648              262144              666.48              666.48               75.52               75.52
            50331648              524288              552.71              552.71               91.06               91.06
            50331648             1048576              549.98              549.98               91.52               91.52
            50331648             2097152              551.21              551.21               91.31               91.31
           100663296               65536             2028.58             2028.58               49.62               49.62
           100663296              131072             1470.96             1470.96               68.43               68.43
           100663296              262144             1091.38             1091.38               92.23               92.23
           100663296              524288              977.25              977.25              103.01              103.01
           100663296             1048576              839.35              839.35              119.93              119.93
           100663296             2097152              838.51              838.51              120.05              120.05
           201326592               65536             3104.33             3104.33               64.85               64.85
           201326592              131072             2719.66             2719.66               74.03               74.03
           201326592              262144             2039.84             2039.84               98.70               98.70
           201326592              524288             1589.04             1589.04              126.70              126.70
           201326592             1048576             1463.19             1463.19              137.59              137.59
           201326592             2097152             1339.39             1339.39              150.31              150.31
           402653184               65536             6057.60             6057.60               66.47               66.47
           402653184              131072             4315.63             4315.63               93.30               93.30
           402653184              262144             3779.22             3779.22              106.54              106.54
           402653184              524288             3059.06             3059.06              131.63              131.63
           402653184             1048576             2654.59             2654.59              151.68              151.68
           402653184             2097152             2556.72             2556.72              157.49              157.49
           805306368               65536            11257.77            11257.77               71.53               71.53
           805306368              131072             8758.07             8758.07               91.95               91.95
           805306368              262144             7500.98             7500.98              107.36              107.36
           805306368              524288             5774.81             5774.81              139.45              139.45
           805306368             1048576             5182.43             5182.43              155.39              155.39
           805306368             2097152             4824.37             4824.37              166.92              166.92
          1610612736               65536            21774.55            21774.55               73.97               73.97
          1610612736              131072            16731.62            16731.62               96.26               96.26
          1610612736              262144            14053.12            14053.12              114.61              114.61
          1610612736              524288            11860.07            11860.07              135.80              135.80
          1610612736             1048576            10006.31            10006.31              160.96              160.96
          1610612736             2097152             9523.64             9523.64              169.12              169.12
          3221225472               65536            42537.33            42537.33               75.73               75.73
          3221225472              131072            32309.92            32309.92               99.70               99.70
          3221225472              262144            26826.42            26826.42              120.08              120.08
          3221225472              524288            23400.23            23400.23              137.66              137.66
          3221225472             1048576            20758.07            20758.07              155.18              155.18
          3221225472             2097152            18959.78            18959.78              169.90              169.90
