AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=14, n_parallel_sm_blocks=1, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
           402653184               65536             7647.46             7647.46               52.65               52.65
           402653184              131072             4280.49             4280.49               94.07               94.07
           402653184              262144             2779.80             2779.80              144.85              144.85
           402653184              524288             2224.69             2224.69              180.99              180.99
           402653184             1048576             2055.05             2055.05              195.93              195.93
           402653184             2097152             2074.44             2074.44              194.10              194.10
           402653184             4194304             2298.12             2298.12              175.21              175.21
           402653184             8388608             2788.08             2788.08              144.42              144.42
           402653184            16777216             2880.14             2880.14              139.80              139.80
           402653184            33554432             3057.20             3057.20              131.71              131.71
           402653184            67108864             3033.06             3033.06              132.75              132.75
           805306368               65536            15299.39            15299.39               52.64               52.64
           805306368              131072             8657.05             8657.05               93.02               93.02
           805306368              262144             5495.44             5495.44              146.54              146.54
           805306368              524288             4287.45             4287.45              187.83              187.83
           805306368             1048576             3866.93             3866.93              208.25              208.25
           805306368             2097152             3807.32             3807.32              211.52              211.52
           805306368             4194304             3939.10             3939.10              204.44              204.44
           805306368             8388608             4466.72             4466.72              180.29              180.29
           805306368            16777216             5481.06             5481.06              146.93              146.93
           805306368            33554432             5678.55             5678.55              141.82              141.82
           805306368            67108864             6098.31             6098.31              132.05              132.05
          1610612736               65536            30647.62            30647.62               52.55               52.55
          1610612736              131072            17358.60            17358.60               92.78               92.78
          1610612736              262144            10951.93            10951.93              147.06              147.06
          1610612736              524288             8450.21             8450.21              190.60              190.60
          1610612736             1048576             7519.77             7519.77              214.18              214.18
          1610612736             2097152             7251.08             7251.08              222.12              222.12
          1610612736             4194304             7246.72             7246.72              222.25              222.25
          1610612736             8388608             7792.55             7792.55              206.69              206.69
          1610612736            16777216             8805.60             8805.60              182.91              182.91
          1610612736            33554432            11023.14            11023.14              146.11              146.11
          1610612736            67108864            12865.59            12865.59              125.19              125.19
          3221225472               65536            61328.61            61328.61               52.52               52.52
          3221225472              131072            34732.51            34732.51               92.74               92.74
          3221225472              262144            21861.13            21861.13              147.35              147.35
          3221225472              524288            16742.91            16742.91              192.39              192.39
          3221225472             1048576            14832.75            14832.75              217.17              217.17
          3221225472             2097152            14209.18            14209.18              226.70              226.70
          3221225472             4194304            13942.71            13942.71              231.03              231.03
          3221225472             8388608            14217.53            14217.53              226.57              226.57
          3221225472            16777216            15190.83            15190.83              212.05              212.05
          3221225472            33554432            18920.98            18920.98              170.25              170.25
          3221225472            67108864            26992.37            26992.37              119.34              119.34

##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=56, n_parallel_sm_blocks=4, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               51.85               51.85                0.06                0.06
                3072              131072               51.86               51.86                0.06                0.06
                3072              262144               51.73               51.73                0.06                0.06
                3072              524288               51.53               51.53                0.06                0.06
                3072             1048576               51.93               51.93                0.06                0.06
                3072             2097152               51.82               51.82                0.06                0.06
                3072             4194304               51.89               51.89                0.06                0.06
                3072             8388608               51.90               51.90                0.06                0.06
                3072            16777216               51.72               51.72                0.06                0.06
                3072            33554432               51.80               51.80                0.06                0.06
                3072            67108864               51.77               51.77                0.06                0.06
                6144               65536               52.14               52.14                0.12                0.12
                6144              131072               51.95               51.95                0.12                0.12
                6144              262144               52.08               52.08                0.12                0.12
                6144              524288               51.89               51.89                0.12                0.12
                6144             1048576               51.95               51.95                0.12                0.12
                6144             2097152               51.91               51.91                0.12                0.12
                6144             4194304               52.03               52.03                0.12                0.12
                6144             8388608               51.82               51.82                0.12                0.12
                6144            16777216               51.89               51.89                0.12                0.12
                6144            33554432               51.79               51.79                0.12                0.12
                6144            67108864               51.97               51.97                0.12                0.12
               12288               65536               51.98               51.98                0.24                0.24
               12288              131072               51.99               51.99                0.24                0.24
               12288              262144               52.33               52.33                0.23                0.23
               12288              524288               52.01               52.01                0.24                0.24
               12288             1048576               51.91               51.91                0.24                0.24
               12288             2097152               52.30               52.30                0.23                0.23
               12288             4194304               51.77               51.77                0.24                0.24
               12288             8388608               51.96               51.96                0.24                0.24
               12288            16777216               52.10               52.10                0.24                0.24
               12288            33554432               51.85               51.85                0.24                0.24
               12288            67108864               52.14               52.14                0.24                0.24
               24576               65536               52.41               52.41                0.47                0.47
               24576              131072               52.20               52.20                0.47                0.47
               24576              262144               52.32               52.32                0.47                0.47
               24576              524288               52.34               52.34                0.47                0.47
               24576             1048576               52.38               52.38                0.47                0.47
               24576             2097152               52.11               52.11                0.47                0.47
               24576             4194304               52.32               52.32                0.47                0.47
               24576             8388608               52.28               52.28                0.47                0.47
               24576            16777216               51.95               51.95                0.47                0.47
               24576            33554432               52.18               52.18                0.47                0.47
               24576            67108864               52.26               52.26                0.47                0.47
               49152               65536               52.61               52.61                0.93                0.93
               49152              131072               52.54               52.54                0.94                0.94
               49152              262144               52.73               52.73                0.93                0.93
               49152              524288               52.44               52.44                0.94                0.94
               49152             1048576               52.48               52.48                0.94                0.94
               49152             2097152               52.42               52.42                0.94                0.94
               49152             4194304               52.42               52.42                0.94                0.94
               49152             8388608               52.62               52.62                0.93                0.93
               49152            16777216               52.62               52.62                0.93                0.93
               49152            33554432               52.37               52.37                0.94                0.94
               49152            67108864               52.62               52.62                0.93                0.93
               98304               65536               53.33               53.33                1.84                1.84
               98304              131072               53.36               53.36                1.84                1.84
               98304              262144               53.35               53.35                1.84                1.84
               98304              524288               53.23               53.23                1.85                1.85
               98304             1048576               53.26               53.26                1.85                1.85
               98304             2097152               53.36               53.36                1.84                1.84
               98304             4194304               53.01               53.01                1.85                1.85
               98304             8388608               53.19               53.19                1.85                1.85
               98304            16777216               53.27               53.27                1.85                1.85
               98304            33554432               53.13               53.13                1.85                1.85
               98304            67108864               53.22               53.22                1.85                1.85
              196608               65536               54.70               54.70                3.59                3.59
              196608              131072               55.61               55.61                3.54                3.54
              196608              262144               54.90               54.90                3.58                3.58
              196608              524288               54.85               54.85                3.58                3.58
              196608             1048576               54.82               54.82                3.59                3.59
              196608             2097152               54.80               54.80                3.59                3.59
              196608             4194304               54.88               54.88                3.58                3.58
              196608             8388608               54.77               54.77                3.59                3.59
              196608            16777216               54.84               54.84                3.59                3.59
              196608            33554432               54.86               54.86                3.58                3.58
              196608            67108864               54.81               54.81                3.59                3.59
              393216               65536               57.07               57.07                6.89                6.89
              393216              131072               56.99               56.99                6.90                6.90
              393216              262144               57.27               57.27                6.87                6.87
              393216              524288               57.04               57.04                6.89                6.89
              393216             1048576               57.23               57.23                6.87                6.87
              393216             2097152               57.27               57.27                6.87                6.87
              393216             4194304               57.21               57.21                6.87                6.87
              393216             8388608               57.13               57.13                6.88                6.88
              393216            16777216               57.19               57.19                6.88                6.88
              393216            33554432               57.11               57.11                6.89                6.89
              393216            67108864               57.48               57.48                6.84                6.84
              786432               65536               61.06               61.06               12.88               12.88
              786432              131072               60.91               60.91               12.91               12.91
              786432              262144               60.49               60.49               13.00               13.00
              786432              524288               60.83               60.83               12.93               12.93
              786432             1048576               60.91               60.91               12.91               12.91
              786432             2097152               60.78               60.78               12.94               12.94
              786432             4194304               60.97               60.97               12.90               12.90
              786432             8388608               60.98               60.98               12.90               12.90
              786432            16777216               60.96               60.96               12.90               12.90
              786432            33554432               60.98               60.98               12.90               12.90
              786432            67108864               61.15               61.15               12.86               12.86
             1572864               65536               84.83               84.83               18.54               18.54
             1572864              131072               69.66               69.66               22.58               22.58
             1572864              262144               69.24               69.24               22.72               22.72
             1572864              524288               69.75               69.75               22.55               22.55
             1572864             1048576               69.16               69.16               22.74               22.74
             1572864             2097152               68.10               68.10               23.10               23.10
             1572864             4194304               69.57               69.57               22.61               22.61
             1572864             8388608               69.29               69.29               22.70               22.70
             1572864            16777216               69.81               69.81               22.53               22.53
             1572864            33554432               69.51               69.51               22.63               22.63
             1572864            67108864               69.47               69.47               22.64               22.64
             3145728               65536              107.54              107.54               29.25               29.25
             3145728              131072               96.59               96.59               32.57               32.57
             3145728              262144               82.90               82.90               37.94               37.94
             3145728              524288               83.60               83.60               37.63               37.63
             3145728             1048576               81.90               81.90               38.41               38.41
             3145728             2097152               83.90               83.90               37.50               37.50
             3145728             4194304               81.67               81.67               38.52               38.52
             3145728             8388608               81.62               81.62               38.54               38.54
             3145728            16777216               83.30               83.30               37.76               37.76
             3145728            33554432               82.27               82.27               38.24               38.24
             3145728            67108864               81.52               81.52               38.59               38.59
             6291456               65536              166.82              166.82               37.71               37.71
             6291456              131072              127.57              127.57               49.32               49.32
             6291456              262144              122.08              122.08               51.53               51.53
             6291456              524288              108.91              108.91               57.77               57.77
             6291456             1048576              104.29              104.29               60.32               60.32
             6291456             2097152              107.61              107.61               58.46               58.46
             6291456             4194304              103.75              103.75               60.64               60.64
             6291456             8388608              103.31              103.31               60.90               60.90
             6291456            16777216              105.25              105.25               59.78               59.78
             6291456            33554432              104.47              104.47               60.22               60.22
             6291456            67108864              105.26              105.26               59.77               59.77
            12582912               65536              291.24              291.24               43.21               43.21
            12582912              131072              197.70              197.70               63.65               63.65
            12582912              262144              173.20              173.20               72.65               72.65
            12582912              524288              166.52              166.52               75.56               75.56
            12582912             1048576              152.68              152.68               82.41               82.41
            12582912             2097152              152.46              152.46               82.53               82.53
            12582912             4194304              151.82              151.82               82.88               82.88
            12582912             8388608              149.95              149.95               83.91               83.91
            12582912            16777216              153.31              153.31               82.07               82.07
            12582912            33554432              151.36              151.36               83.13               83.13
            12582912            67108864              151.66              151.66               82.97               82.97
            25165824               65536              536.51              536.51               46.91               46.91
            25165824              131072              331.63              331.63               75.88               75.88
            25165824              262144              261.98              261.98               96.06               96.06
            25165824              524288              258.09              258.09               97.51               97.51
            25165824             1048576              257.13              257.13               97.87               97.87
            25165824             2097152              247.37              247.37              101.73              101.73
            25165824             4194304              249.95              249.95              100.68              100.68
            25165824             8388608              246.73              246.73              102.00              102.00
            25165824            16777216              246.65              246.65              102.03              102.03
            25165824            33554432              251.71              251.71               99.98               99.98
            25165824            67108864              251.04              251.04              100.24              100.24
            50331648               65536             1053.38             1053.38               47.78               47.78
            50331648              131072              608.84              608.84               82.67               82.67
            50331648              262144              431.72              431.72              116.58              116.58
            50331648              524288              392.49              392.49              128.24              128.24
            50331648             1048576              429.75              429.75              117.12              117.12
            50331648             2097152              433.91              433.91              116.00              116.00
            50331648             4194304              437.50              437.50              115.04              115.04
            50331648             8388608              437.69              437.69              114.99              114.99
            50331648            16777216              432.38              432.38              116.40              116.40
            50331648            33554432              433.84              433.84              116.01              116.01
            50331648            67108864              433.22              433.22              116.18              116.18
           100663296               65536             2102.57             2102.57               47.88               47.88
           100663296              131072             1178.31             1178.31               85.43               85.43
           100663296              262144              769.19              769.19              130.87              130.87
           100663296              524288              661.90              661.90              152.08              152.08
           100663296             1048576              666.76              666.76              150.97              150.97
           100663296             2097152              773.02              773.02              130.22              130.22
           100663296             4194304              784.87              784.87              128.26              128.26
           100663296             8388608              805.03              805.03              125.04              125.04
           100663296            16777216              800.85              800.85              125.70              125.70
           100663296            33554432              801.95              801.95              125.52              125.52
           100663296            67108864              805.49              805.49              124.97              124.97
           201326592               65536             4209.68             4209.68               47.82               47.82
           201326592              131072             2335.37             2335.37               86.21               86.21
           201326592              262144             1458.96             1458.96              137.99              137.99
           201326592              524288             1200.03             1200.03              167.77              167.77
           201326592             1048576             1124.00             1124.00              179.12              179.12
           201326592             2097152             1212.43             1212.43              166.05              166.05
           201326592             4194304             1446.71             1446.71              139.16              139.16
           201326592             8388608             1479.32             1479.32              136.09              136.09
           201326592            16777216             1552.87             1552.87              129.65              129.65
           201326592            33554432             1540.84             1540.84              130.66              130.66
           201326592            67108864             1543.01             1543.01              130.48              130.48
           402653184               65536             8407.98             8407.98               47.89               47.89
           402653184              131072             4643.06             4643.06               86.72               86.72
           402653184              262144             2835.19             2835.19              142.02              142.02
           402653184              524288             2263.28             2263.28              177.91              177.91
           402653184             1048576             2050.83             2050.83              196.34              196.34
           402653184             2097152             2054.03             2054.03              196.03              196.03
           402653184             4194304             2276.58             2276.58              176.87              176.87
           402653184             8388608             2764.50             2764.50              145.65              145.65
           402653184            16777216             2852.35             2852.35              141.17              141.17
           402653184            33554432             3033.84             3033.84              132.72              132.72
           402653184            67108864             3002.05             3002.05              134.13              134.13
           805306368               65536            16821.85            16821.85               47.87               47.87
           805306368              131072             9304.62             9304.62               86.55               86.55
           805306368              262144             5612.71             5612.71              143.48              143.48
           805306368              524288             4410.87             4410.87              182.57              182.57
           805306368             1048576             3882.41             3882.41              207.42              207.42
           805306368             2097152             3745.43             3745.43              215.01              215.01
           805306368             4194304             3897.84             3897.84              206.60              206.60
           805306368             8388608             4434.40             4434.40              181.60              181.60
           805306368            16777216             5460.33             5460.33              147.48              147.48
           805306368            33554432             5726.75             5726.75              140.62              140.62
           805306368            67108864             6003.66             6003.66              134.14              134.14
          1610612736               65536            33586.26            33586.26               47.95               47.95
          1610612736              131072            18578.74            18578.74               86.69               86.69
          1610612736              262144            11181.90            11181.90              144.04              144.04
          1610612736              524288             8721.45             8721.45              184.67              184.67
          1610612736             1048576             7588.85             7588.85              212.23              212.23
          1610612736             2097152             7185.64             7185.64              224.14              224.14
          1610612736             4194304             7169.14             7169.14              224.66              224.66
          1610612736             8388608             7627.52             7627.52              211.16              211.16
          1610612736            16777216             8758.63             8758.63              183.89              183.89
          1610612736            33554432            10854.37            10854.37              148.38              148.38
          1610612736            67108864            12821.51            12821.51              125.62              125.62
          3221225472               65536            67118.47            67118.47               47.99               47.99
          3221225472              131072            37127.64            37127.64               86.76               86.76
          3221225472              262144            22313.84            22313.84              144.36              144.36
          3221225472              524288            17396.95            17396.95              185.16              185.16
          3221225472             1048576            15051.18            15051.18              214.02              214.02
          3221225472             2097152            14045.36            14045.36              229.34              229.34
          3221225472             4194304            13843.78            13843.78              232.68              232.68
          3221225472             8388608            14045.32            14045.32              229.35              229.35
          3221225472            16777216            15205.18            15205.18              211.85              211.85
          3221225472            33554432            18625.47            18625.47              172.95              172.95
          3221225472            67108864            26588.79            26588.79              121.15              121.15

##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=True
nblocks=84, n_parallel_sm_blocks=6, n_parallel_reduce_blocks=None
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_coll_re.cu::pipeline_reduceScatter_coll_re_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               53.87               53.87                0.06                0.06
                3072              131072               53.94               53.94                0.06                0.06
                3072              262144               53.69               53.69                0.06                0.06
                3072              524288               53.59               53.59                0.06                0.06
                3072             1048576               53.66               53.66                0.06                0.06
                3072             2097152               53.63               53.63                0.06                0.06
                3072             4194304               53.66               53.66                0.06                0.06
                3072             8388608               53.98               53.98                0.06                0.06
                3072            16777216               53.81               53.81                0.06                0.06
                3072            33554432               53.38               53.38                0.06                0.06
                3072            67108864               53.71               53.71                0.06                0.06
                6144               65536               53.76               53.76                0.11                0.11
                6144              131072               53.63               53.63                0.11                0.11
                6144              262144               53.67               53.67                0.11                0.11
                6144              524288               53.71               53.71                0.11                0.11
                6144             1048576               53.72               53.72                0.11                0.11
                6144             2097152               53.72               53.72                0.11                0.11
                6144             4194304               53.49               53.49                0.11                0.11
                6144             8388608               54.07               54.07                0.11                0.11
                6144            16777216               53.72               53.72                0.11                0.11
                6144            33554432               53.89               53.89                0.11                0.11
                6144            67108864               53.66               53.66                0.11                0.11
               12288               65536               53.63               53.63                0.23                0.23
               12288              131072               53.82               53.82                0.23                0.23
               12288              262144               53.67               53.67                0.23                0.23
               12288              524288               53.73               53.73                0.23                0.23
               12288             1048576               53.66               53.66                0.23                0.23
               12288             2097152               53.57               53.57                0.23                0.23
               12288             4194304               53.62               53.62                0.23                0.23
               12288             8388608               53.73               53.73                0.23                0.23
               12288            16777216               53.68               53.68                0.23                0.23
               12288            33554432               53.66               53.66                0.23                0.23
               12288            67108864               53.72               53.72                0.23                0.23
               24576               65536               53.78               53.78                0.46                0.46
               24576              131072               53.95               53.95                0.46                0.46
               24576              262144               53.82               53.82                0.46                0.46
               24576              524288               53.93               53.93                0.46                0.46
               24576             1048576               53.72               53.72                0.46                0.46
               24576             2097152               54.14               54.14                0.45                0.45
               24576             4194304               53.91               53.91                0.46                0.46
               24576             8388608               53.77               53.77                0.46                0.46
               24576            16777216               53.78               53.78                0.46                0.46
               24576            33554432               53.74               53.74                0.46                0.46
               24576            67108864               53.87               53.87                0.46                0.46
               49152               65536               54.27               54.27                0.91                0.91
               49152              131072               54.53               54.53                0.90                0.90
               49152              262144               54.28               54.28                0.91                0.91
               49152              524288               54.23               54.23                0.91                0.91
               49152             1048576               54.42               54.42                0.90                0.90
               49152             2097152               54.15               54.15                0.91                0.91
               49152             4194304               54.04               54.04                0.91                0.91
               49152             8388608               54.28               54.28                0.91                0.91
               49152            16777216               54.27               54.27                0.91                0.91
               49152            33554432               54.21               54.21                0.91                0.91
               49152            67108864               54.04               54.04                0.91                0.91
               98304               65536               54.88               54.88                1.79                1.79
               98304              131072               55.24               55.24                1.78                1.78
               98304              262144               55.04               55.04                1.79                1.79
               98304              524288               55.07               55.07                1.79                1.79
               98304             1048576               55.01               55.01                1.79                1.79
               98304             2097152               54.97               54.97                1.79                1.79
               98304             4194304               55.16               55.16                1.78                1.78
               98304             8388608               55.13               55.13                1.78                1.78
               98304            16777216               55.05               55.05                1.79                1.79
               98304            33554432               54.90               54.90                1.79                1.79
               98304            67108864               55.17               55.17                1.78                1.78
              196608               65536               56.50               56.50                3.48                3.48
              196608              131072               56.58               56.58                3.48                3.48
              196608              262144               56.77               56.77                3.46                3.46
              196608              524288               56.33               56.33                3.49                3.49
              196608             1048576               56.65               56.65                3.47                3.47
              196608             2097152               56.07               56.07                3.51                3.51
              196608             4194304               56.37               56.37                3.49                3.49
              196608             8388608               56.56               56.56                3.48                3.48
              196608            16777216               56.56               56.56                3.48                3.48
              196608            33554432               56.52               56.52                3.48                3.48
              196608            67108864               56.65               56.65                3.47                3.47
              393216               65536               58.49               58.49                6.72                6.72
              393216              131072               58.69               58.69                6.70                6.70
              393216              262144               58.57               58.57                6.71                6.71
              393216              524288               58.39               58.39                6.73                6.73
              393216             1048576               58.42               58.42                6.73                6.73
              393216             2097152               58.56               58.56                6.71                6.71
              393216             4194304               58.43               58.43                6.73                6.73
              393216             8388608               58.45               58.45                6.73                6.73
