AG_tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
RS_tree_file=symmetric/sym_split_IB20_NV300_bw_k_1_320
##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=16, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
             6291456             1048576              184.22              184.22               34.15               34.15
             6291456             2097152              183.56              183.56               34.27               34.27
             6291456             4194304              185.00              185.00               34.01               34.01
            12582912               65536              286.37              286.37               43.94               43.94
            12582912              131072              228.00              228.00               55.19               55.19
            12582912              262144              214.73              214.73               58.60               58.60
            12582912              524288              231.43              231.43               54.37               54.37
            12582912             1048576              260.40              260.40               48.32               48.32
            12582912             2097152              259.16              259.16               48.55               48.55
            12582912             4194304              262.53              262.53               47.93               47.93
            25165824               65536              469.45              469.45               53.61               53.61
            25165824              131072              351.14              351.14               71.67               71.67
            25165824              262144              298.22              298.22               84.39               84.39
            25165824              524288              298.84              298.84               84.21               84.21
            25165824             1048576              347.61              347.61               72.40               72.40
            25165824             2097152              423.54              423.54               59.42               59.42
            25165824             4194304              430.02              430.02               58.52               58.52
            50331648               65536              836.40              836.40               60.18               60.18
            50331648              131072              593.02              593.02               84.87               84.87
            50331648              262144              478.54              478.54              105.18              105.18
            50331648              524288              442.68              442.68              113.70              113.70
            50331648             1048576              486.25              486.25              103.51              103.51
            50331648             2097152              589.03              589.03               85.45               85.45
            50331648             4194304              742.67              742.67               67.77               67.77
           100663296               65536             1582.77             1582.77               63.60               63.60
           100663296              131072             1072.02             1072.02               93.90               93.90
           100663296              262144              811.75              811.75              124.01              124.01
           100663296              524288              702.38              702.38              143.32              143.32
           100663296             1048576              734.06              734.06              137.13              137.13
           100663296             2097152              852.45              852.45              118.09              118.09
           100663296             4194304             1085.81             1085.81               92.71               92.71
           201326592               65536             3071.40             3071.40               65.55               65.55
           201326592              131072             2043.17             2043.17               98.54               98.54
           201326592              262144             1519.72             1519.72              132.48              132.48
           201326592              524288             1271.08             1271.08              158.39              158.39
           201326592             1048576             1291.00             1291.00              155.95              155.95
           201326592             2097152             1394.55             1394.55              144.37              144.37
           201326592             4194304             1648.81             1648.81              122.10              122.10
           402653184               65536             6076.44             6076.44               66.26               66.26
           402653184              131072             4065.33             4065.33               99.05               99.05
           402653184              262144             2900.22             2900.22              138.84              138.84
           402653184              524288             2426.44             2426.44              165.94              165.94
           402653184             1048576             2394.78             2394.78              168.14              168.14
           402653184             2097152             2504.40             2504.40              160.78              160.78
           402653184             4194304             2766.92             2766.92              145.52              145.52
           805306368               65536            12105.17            12105.17               66.53               66.53
           805306368              131072             8161.22             8161.22               98.67               98.67
           805306368              262144             6262.18             6262.18              128.60              128.60
           805306368              524288             5083.43             5083.43              158.42              158.42
           805306368             1048576             4587.84             4587.84              175.53              175.53
           805306368             2097152             4675.99             4675.99              172.22              172.22
           805306368             4194304             4984.24             4984.24              161.57              161.57
          1610612736               65536            24221.88            24221.88               66.49               66.49
          1610612736              131072            16619.88            16619.88               96.91               96.91
          1610612736              262144            12462.63            12462.63              129.24              129.24
          1610612736              524288             9865.69             9865.69              163.25              163.25
          1610612736             1048576             9384.78             9384.78              171.62              171.62
          1610612736             2097152             8994.36             8994.36              179.07              179.07
          1610612736             4194304             9337.27             9337.27              172.49              172.49
          3221225472               65536            48426.24            48426.24               66.52               66.52
          3221225472              131072            33189.50            33189.50               97.06               97.06
          3221225472              262144            24783.39            24783.39              129.98              129.98
          3221225472              524288            20277.12            20277.12              158.86              158.86
          3221225472             1048576            17886.81            17886.81              180.09              180.09
          3221225472             2097152            17723.37            17723.37              181.75              181.75
          3221225472             4194304            18086.72            18086.72              178.10              178.10

##################################################### ReduceScatter #####################################################
nranks=16
k=1, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=86, n_parallel_sm_blocks=6
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               99.24               99.24                0.03                0.03
                3072              131072              101.06              101.06                0.03                0.03
                3072              262144              102.20              102.20                0.03                0.03
                3072              524288               99.97               99.97                0.03                0.03
                3072             1048576              101.12              101.12                0.03                0.03
                3072             2097152               99.87               99.87                0.03                0.03
                3072             4194304               99.78               99.78                0.03                0.03
                6144               65536               98.93               98.93                0.06                0.06
                6144              131072              100.21              100.21                0.06                0.06
                6144              262144               99.28               99.28                0.06                0.06
                6144              524288               99.40               99.40                0.06                0.06
                6144             1048576               99.81               99.81                0.06                0.06
                6144             2097152               99.37               99.37                0.06                0.06
                6144             4194304               99.71               99.71                0.06                0.06
               12288               65536               99.01               99.01                0.12                0.12
               12288              131072               99.03               99.03                0.12                0.12
               12288              262144               99.25               99.25                0.12                0.12
               12288              524288               99.19               99.19                0.12                0.12
               12288             1048576               98.82               98.82                0.12                0.12
               12288             2097152               98.44               98.44                0.12                0.12
               12288             4194304               98.79               98.79                0.12                0.12
               24576               65536               99.41               99.41                0.25                0.25
               24576              131072               99.31               99.31                0.25                0.25
               24576              262144               99.72               99.72                0.25                0.25
               24576              524288               99.92               99.92                0.25                0.25
               24576             1048576               99.13               99.13                0.25                0.25
               24576             2097152               99.17               99.17                0.25                0.25
               24576             4194304               99.57               99.57                0.25                0.25
               49152               65536               98.91               98.91                0.50                0.50
               49152              131072               99.41               99.41                0.49                0.49
               49152              262144               99.37               99.37                0.49                0.49
               49152              524288               99.39               99.39                0.49                0.49
               49152             1048576               99.14               99.14                0.50                0.50
               49152             2097152              100.00              100.00                0.49                0.49
               49152             4194304               99.40               99.40                0.49                0.49
               98304               65536               99.84               99.84                0.98                0.98
               98304              131072              100.25              100.25                0.98                0.98
               98304              262144              100.28              100.28                0.98                0.98
               98304              524288               99.57               99.57                0.99                0.99
               98304             1048576              100.19              100.19                0.98                0.98
               98304             2097152              101.00              101.00                0.97                0.97
               98304             4194304              100.38              100.38                0.98                0.98
              196608               65536              108.03              108.03                1.82                1.82
              196608              131072              102.41              102.41                1.92                1.92
              196608              262144              101.88              101.88                1.93                1.93
              196608              524288              101.96              101.96                1.93                1.93
              196608             1048576              101.78              101.78                1.93                1.93
              196608             2097152              102.37              102.37                1.92                1.92
              196608             4194304              101.82              101.82                1.93                1.93
              393216               65536              104.99              104.99                3.75                3.75
              393216              131072              104.94              104.94                3.75                3.75
              393216              262144              104.63              104.63                3.76                3.76
              393216              524288              104.90              104.90                3.75                3.75
              393216             1048576              104.66              104.66                3.76                3.76
              393216             2097152              104.58              104.58                3.76                3.76
              393216             4194304              104.85              104.85                3.75                3.75
              786432               65536              108.66              108.66                7.24                7.24
              786432              131072              109.33              109.33                7.19                7.19
              786432              262144              108.89              108.89                7.22                7.22
              786432              524288              109.13              109.13                7.21                7.21
              786432             1048576              108.65              108.65                7.24                7.24
              786432             2097152              108.92              108.92                7.22                7.22
              786432             4194304              108.57              108.57                7.24                7.24
             1572864               65536              121.43              121.43               12.95               12.95
             1572864              131072              116.81              116.81               13.47               13.47
             1572864              262144              117.11              117.11               13.43               13.43
             1572864              524288              116.47              116.47               13.50               13.50
             1572864             1048576              117.22              117.22               13.42               13.42
             1572864             2097152              117.68              117.68               13.37               13.37
             1572864             4194304              117.79              117.79               13.35               13.35
             3145728               65536              142.06              142.06               22.14               22.14
             3145728              131072              137.13              137.13               22.94               22.94
             3145728              262144              136.25              136.25               23.09               23.09
             3145728              524288              135.75              135.75               23.17               23.17
             3145728             1048576              137.14              137.14               22.94               22.94
             3145728             2097152              135.71              135.71               23.18               23.18
             3145728             4194304              135.57              135.57               23.20               23.20
             6291456               65536              192.58              192.58               32.67               32.67
             6291456              131072              166.39              166.39               37.81               37.81
             6291456              262144              163.60              163.60               38.46               38.46
             6291456              524288              171.36              171.36               36.72               36.72
             6291456             1048576              175.36              175.36               35.88               35.88
             6291456             2097152              174.13              174.13               36.13               36.13
             6291456             4194304              172.48              172.48               36.48               36.48
            12582912               65536              290.73              290.73               43.28               43.28
            12582912              131072              228.28              228.28               55.12               55.12
            12582912              262144              207.55              207.55               60.62               60.62
            12582912              524288              220.55              220.55               57.05               57.05
            12582912             1048576              241.64              241.64               52.07               52.07
            12582912             2097152              240.72              240.72               52.27               52.27
            12582912             4194304              242.41              242.41               51.91               51.91
            25165824               65536              474.95              474.95               52.99               52.99
            25165824              131072              351.95              351.95               71.50               71.50
            25165824              262144              297.19              297.19               84.68               84.68
            25165824              524288              293.06              293.06               85.87               85.87
            25165824             1048576              333.52              333.52               75.46               75.46
            25165824             2097152              397.03              397.03               63.39               63.39
            25165824             4194304              402.34              402.34               62.55               62.55
            50331648               65536              844.45              844.45               59.60               59.60
            50331648              131072              597.24              597.24               84.27               84.27
            50331648              262144              472.69              472.69              106.48              106.48
            50331648              524288              442.52              442.52              113.74              113.74
            50331648             1048576              476.22              476.22              105.69              105.69
            50331648             2097152              562.98              562.98               89.40               89.40
            50331648             4194304              726.54              726.54               69.28               69.28
           100663296               65536             1591.01             1591.01               63.27               63.27
           100663296              131072             1078.67             1078.67               93.32               93.32
           100663296              262144              818.37              818.37              123.00              123.00
           100663296              524288              701.40              701.40              143.52              143.52
           100663296             1048576              718.13              718.13              140.17              140.17
           100663296             2097152              826.82              826.82              121.75              121.75
           100663296             4194304              988.32              988.32              101.85              101.85
           201326592               65536             3080.87             3080.87               65.35               65.35
           201326592              131072             2053.39             2053.39               98.05               98.05
           201326592              262144             1524.79             1524.79              132.04              132.04
           201326592              524288             1244.31             1244.31              161.80              161.80
           201326592             1048576             1242.80             1242.80              161.99              161.99
           201326592             2097152             1352.45             1352.45              148.86              148.86
           201326592             4194304             1585.08             1585.08              127.01              127.01
           402653184               65536             6118.39             6118.39               65.81               65.81
           402653184              131072             4254.40             4254.40               94.64               94.64
           402653184              262144             2943.92             2943.92              136.77              136.77
           402653184              524288             2369.61             2369.61              169.92              169.92
           402653184             1048576             2311.49             2311.49              174.20              174.20
           402653184             2097152             2419.62             2419.62              166.41              166.41
           402653184             4194304             2659.49             2659.49              151.40              151.40
           805306368               65536            12352.58            12352.58               65.19               65.19
           805306368              131072             8500.43             8500.43               94.74               94.74
           805306368              262144             6250.16             6250.16              128.85              128.85
           805306368              524288             5001.94             5001.94              161.00              161.00
           805306368             1048576             4429.96             4429.96              181.79              181.79
           805306368             2097152             4525.63             4525.63              177.94              177.94
           805306368             4194304             4813.35             4813.35              167.31              167.31
          1610612736               65536            24829.98            24829.98               64.87               64.87
          1610612736              131072            16921.75            16921.75               95.18               95.18
          1610612736              262144            12528.34            12528.34              128.56              128.56
          1610612736              524288             9651.31             9651.31              166.88              166.88
          1610612736             1048576             9157.17             9157.17              175.89              175.89
          1610612736             2097152             8705.96             8705.96              185.00              185.00
          1610612736             4194304             9039.95             9039.95              178.17              178.17
          3221225472               65536            49758.74            49758.74               64.74               64.74
          3221225472              131072            33900.79            33900.79               95.02               95.02
          3221225472              262144            25156.12            25156.12              128.05              128.05
          3221225472              524288            19747.93            19747.93              163.12              163.12
          3221225472             1048576            17324.96            17324.96              185.93              185.93
          3221225472             2097152            17172.37            17172.37              187.58              187.58
          3221225472             4194304            17532.39            17532.39              183.73              183.73

ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8
ThreadBlockLimitException: nblocks=114, ninstance=1, n_parallel_sm_blocks=8

##################################################### ReduceScatter #####################################################
nranks=16
k=2, scratch_size=16777216
check_iters=0, warmup_iters=100, iters=100
use_reduceScatter_kernel=False
skip_leaf_tb=False
nblocks=32, n_parallel_sm_blocks=1
KERNEL=pipeline_reduceScatter_kernel_parallel_sm_hack.cu::pipeline_reduceScatter_hack_schedule
BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               96.50               96.50                0.03                0.03
                3072              131072               96.80               96.80                0.03                0.03
                3072              262144               97.50               97.50                0.03                0.03
                3072              524288               96.63               96.63                0.03                0.03
                3072             1048576               98.32               98.32                0.03                0.03
                3072             2097152               96.41               96.41                0.03                0.03
                3072             4194304               96.27               96.27                0.03                0.03
                6144               65536               96.07               96.07                0.06                0.06
                6144              131072               96.00               96.00                0.06                0.06
                6144              262144               95.90               95.90                0.06                0.06
                6144              524288               95.93               95.93                0.06                0.06
                6144             1048576               96.52               96.52                0.06                0.06
                6144             2097152               96.17               96.17                0.06                0.06
                6144             4194304               96.11               96.11                0.06                0.06
               12288               65536               95.78               95.78                0.13                0.13
               12288              131072               96.27               96.27                0.13                0.13
               12288              262144               96.40               96.40                0.13                0.13
               12288              524288               96.22               96.22                0.13                0.13
               12288             1048576               95.50               95.50                0.13                0.13
               12288             2097152               95.71               95.71                0.13                0.13
               12288             4194304               96.01               96.01                0.13                0.13
               24576               65536               95.58               95.58                0.26                0.26
               24576              131072               95.86               95.86                0.26                0.26
               24576              262144               96.08               96.08                0.26                0.26
               24576              524288               95.35               95.35                0.26                0.26
               24576             1048576               95.73               95.73                0.26                0.26
               24576             2097152               95.87               95.87                0.26                0.26
               24576             4194304               95.50               95.50                0.26                0.26
               49152               65536               95.37               95.37                0.52                0.52
               49152              131072               95.20               95.20                0.52                0.52
               49152              262144               95.65               95.65                0.51                0.51
               49152              524288               95.06               95.06                0.52                0.52
               49152             1048576               95.47               95.47                0.51                0.51
               49152             2097152               95.48               95.48                0.51                0.51
               49152             4194304               95.39               95.39                0.52                0.52
               98304               65536               96.05               96.05                1.02                1.02
               98304              131072               96.41               96.41                1.02                1.02
               98304              262144               96.07               96.07                1.02                1.02
               98304              524288               96.02               96.02                1.02                1.02
               98304             1048576               96.05               96.05                1.02                1.02
               98304             2097152               95.72               95.72                1.03                1.03
               98304             4194304               95.88               95.88                1.03                1.03
              196608               65536               97.78               97.78                2.01                2.01
              196608              131072               97.85               97.85                2.01                2.01
              196608              262144               98.23               98.23                2.00                2.00
              196608              524288              104.13              104.13                1.89                1.89
              196608             1048576               98.65               98.65                1.99                1.99
              196608             2097152               97.98               97.98                2.01                2.01
              196608             4194304               97.72               97.72                2.01                2.01
              393216               65536              100.40              100.40                3.92                3.92
              393216              131072              101.10              101.10                3.89                3.89
              393216              262144              100.74              100.74                3.90                3.90
              393216              524288              101.03              101.03                3.89                3.89
              393216             1048576              100.54              100.54                3.91                3.91
              393216             2097152              100.78              100.78                3.90                3.90
              393216             4194304              101.02              101.02                3.89                3.89
              786432               65536              110.67              110.67                7.11                7.11
              786432              131072              111.02              111.02                7.08                7.08
              786432              262144              111.08              111.08                7.08                7.08
              786432              524288              110.98              110.98                7.09                7.09
              786432             1048576              110.73              110.73                7.10                7.10
              786432             2097152              110.77              110.77                7.10                7.10
              786432             4194304              110.79              110.79                7.10                7.10
             1572864               65536              121.90              121.90               12.90               12.90
             1572864              131072              122.18              122.18               12.87               12.87
             1572864              262144              121.74              121.74               12.92               12.92
             1572864              524288              122.25              122.25               12.87               12.87
             1572864             1048576              122.46              122.46               12.84               12.84
             1572864             2097152              121.87              121.87               12.91               12.91
             1572864             4194304              121.07              121.07               12.99               12.99
             3145728               65536              156.40              156.40               20.11               20.11
             3145728              131072              149.78              149.78               21.00               21.00
             3145728              262144              150.09              150.09               20.96               20.96
             3145728              524288              150.10              150.10               20.96               20.96
             3145728             1048576              150.47              150.47               20.91               20.91
             3145728             2097152              150.46              150.46               20.91               20.91
             3145728             4194304              150.61              150.61               20.89               20.89
             6291456               65536              193.47              193.47               32.52               32.52
             6291456              131072              199.90              199.90               31.47               31.47
             6291456              262144              206.08              206.08               30.53               30.53
             6291456              524288              206.82              206.82               30.42               30.42
             6291456             1048576              205.98              205.98               30.54               30.54
             6291456             2097152              206.23              206.23               30.51               30.51
             6291456             4194304              206.66              206.66               30.44               30.44
            12582912               65536              286.72              286.72               43.89               43.89
            12582912              131072              251.36              251.36               50.06               50.06
            12582912              262144              278.47              278.47               45.19               45.19
            12582912              524288              311.42              311.42               40.41               40.41
            12582912             1048576              311.85              311.85               40.35               40.35
            12582912             2097152              311.40              311.40               40.41               40.41
            12582912             4194304              310.96              310.96               40.46               40.46
            25165824               65536              471.41              471.41               53.38               53.38
            25165824              131072              374.97              374.97               67.11               67.11
            25165824              262144              359.45              359.45               70.01               70.01
            25165824              524288              430.67              430.67               58.43               58.43
            25165824             1048576              528.13              528.13               47.65               47.65
            25165824             2097152              527.79              527.79               47.68               47.68
            25165824             4194304              528.83              528.83               47.59               47.59
            50331648               65536              835.45              835.45               60.24               60.24
            50331648              131072              617.47              617.47               81.51               81.51
            50331648              262144              542.95              542.95               92.70               92.70
            50331648              524288              560.62              560.62               89.78               89.78
            50331648             1048576              740.47              740.47               67.97               67.97
            50331648             2097152              978.04              978.04               51.46               51.46
            50331648             4194304              976.76              976.76               51.53               51.53
           100663296               65536             1577.85             1577.85               63.80               63.80
           100663296              131072             1100.30             1100.30               91.49               91.49
           100663296              262144              893.14              893.14              112.71              112.71
           100663296              524288              837.46              837.46              120.20              120.20
           100663296             1048576              988.64              988.64              101.82              101.82
           100663296             2097152             1426.19             1426.19               70.58               70.58
           100663296             4194304             2126.56             2126.56               47.34               47.34
           201326592               65536             3037.49             3037.49               66.28               66.28
           201326592              131072             2076.01             2076.01               96.98               96.98
           201326592              262144             1592.37             1592.37              126.43              126.43
           201326592              524288             1362.03             1362.03              147.81              147.81
           201326592             1048576             1479.25             1479.25              136.10              136.10
           201326592             2097152             1986.55             1986.55              101.34              101.34
           201326592             4194304             3030.23             3030.23               66.44               66.44
           402653184               65536             5952.23             5952.23               67.65               67.65
           402653184              131072             3971.81             3971.81              101.38              101.38
           402653184              262144             2973.76             2973.76              135.40              135.40
           402653184              524288             2414.78             2414.78              166.75              166.75
           402653184             1048576             2393.23             2393.23              168.25              168.25
           402653184             2097152             2834.57             2834.57              142.05              142.05
           402653184             4194304             3836.60             3836.60              104.95              104.95
           805306368               65536            11931.49            11931.49               67.49               67.49
           805306368              131072             7819.87             7819.87              102.98              102.98
           805306368              262144             5733.60             5733.60              140.45              140.45
           805306368              524288             4445.46             4445.46              181.15              181.15
           805306368             1048576             4307.45             4307.45              186.96              186.96
           805306368             2097152             4758.28             4758.28              169.24              169.24
           805306368             4194304             5550.44             5550.44              145.09              145.09
          1610612736               65536            24136.12            24136.12               66.73               66.73
          1610612736              131072            15621.55            15621.55              103.10              103.10
          1610612736              262144            11269.50            11269.50              142.92              142.92
          1610612736              524288             8506.97             8506.97              189.33              189.33
          1610612736             1048576             8129.78             8129.78              198.11              198.11
          1610612736             2097152             8583.10             8583.10              187.65              187.65
          1610612736             4194304             9443.00             9443.00              170.56              170.56
          3221225472               65536            48399.85            48399.85               66.55               66.55
