root@vmss-a100000005:~# /usr/local/mpi/bin/mpirun -allow-run-as-root -np 16 --bind-to numa -hostfile /root/hosts.txt -x MSCCLPP_DEBUG=WARN -x LD_LIBRARY_PATH=/root/mscclpp-public/build:$LD_LIBRARY_PATH -mca pml ob1 -mca btl ^openib -mca btl_tcp_if_include eth0 -x NCCL_IB_PCI_RELAXED_ORDERING=1 -x NCCL_SOCKET_IFNAME=eth0 -x CUDA_DEVICE_ORDER=PCI_BUS_ID -x NCCL_NET_GDR_LEVEL=5 -x NCCL_TOPO_FILE=/topo.xml -x NCCL_NET_PLUGIN=none -x NCCL_IB_DISABLE=0 -x NCCL_MIN_NCHANNELS=32 -x NCCL_DEBUG=WARN -x NCCL_P2P_DISABLE=0 -x NCCL_SHM_DISABLE=0 -x MSCCLPP_HOME=/root/mscclpp-public -np 16 -npernode 8 python3 /root/mscclpp-public/python/test/pipeline_expt_2_node.py
tree_file=symmetric/sym_split2_IB20_NV300_bw_k_1_320
####################################################### Allgather #######################################################
nranks=16
k=1
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel_simplified_read.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
          3221225472               65536            63581.87            63581.87               50.66               50.66
          3221225472              131072            37854.40            37854.40               85.10               85.10
          3221225472              262144            23708.18            23708.18              135.87              135.87
          3221225472              524288            16620.94            16620.94              193.81              193.81
          3221225472             1048576            13937.81            13937.81              231.11              231.11
          3221225472             2097152            12062.89            12062.89              267.04              267.04
          3221225472             4194304            12136.64            12136.64              265.41              265.41

####################################################### Allgather #######################################################
nranks=16
k=4
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel_simplified_read.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536               87.45               87.45                0.04                0.04
                3072              131072               86.81               86.81                0.04                0.04
                3072              262144               87.30               87.30                0.04                0.04
                3072              524288               88.68               88.68                0.03                0.03
                3072             1048576               87.02               87.02                0.04                0.04
                3072             2097152               87.79               87.79                0.03                0.03
                3072             4194304               87.74               87.74                0.04                0.04
                6144               65536               87.41               87.41                0.07                0.07
                6144              131072               87.48               87.48                0.07                0.07
                6144              262144               87.61               87.61                0.07                0.07
                6144              524288               87.54               87.54                0.07                0.07
                6144             1048576               87.14               87.14                0.07                0.07
                6144             2097152               87.17               87.17                0.07                0.07
                6144             4194304               87.93               87.93                0.07                0.07
               12288               65536               87.30               87.30                0.14                0.14
               12288              131072               87.54               87.54                0.14                0.14
               12288              262144               86.47               86.47                0.14                0.14
               12288              524288               86.82               86.82                0.14                0.14
               12288             1048576               87.45               87.45                0.14                0.14
               12288             2097152               87.04               87.04                0.14                0.14
               12288             4194304               86.96               86.96                0.14                0.14
               24576               65536               86.87               86.87                0.28                0.28
               24576              131072               87.15               87.15                0.28                0.28
               24576              262144               87.79               87.79                0.28                0.28
               24576              524288               87.04               87.04                0.28                0.28
               24576             1048576               86.99               86.99                0.28                0.28
               24576             2097152               87.08               87.08                0.28                0.28
               24576             4194304               87.04               87.04                0.28                0.28
               49152               65536               86.72               86.72                0.57                0.57
               49152              131072               87.27               87.27                0.56                0.56
               49152              262144               87.19               87.19                0.56                0.56
               49152              524288               87.42               87.42                0.56                0.56
               49152             1048576               87.42               87.42                0.56                0.56
               49152             2097152               87.37               87.37                0.56                0.56
               49152             4194304               87.28               87.28                0.56                0.56
               98304               65536               87.97               87.97                1.12                1.12
               98304              131072               88.12               88.12                1.12                1.12
               98304              262144               87.75               87.75                1.12                1.12
               98304              524288               87.51               87.51                1.12                1.12
               98304             1048576               88.15               88.15                1.12                1.12
               98304             2097152               88.06               88.06                1.12                1.12
               98304             4194304               88.49               88.49                1.11                1.11
              196608               65536               88.90               88.90                2.21                2.21
              196608              131072               88.36               88.36                2.23                2.23
              196608              262144               88.61               88.61                2.22                2.22
              196608              524288               88.67               88.67                2.22                2.22
              196608             1048576               88.83               88.83                2.21                2.21
              196608             2097152               88.71               88.71                2.22                2.22
              196608             4194304               88.04               88.04                2.23                2.23
              393216               65536               93.85               93.85                4.19                4.19
              393216              131072               91.68               91.68                4.29                4.29
              393216              262144               91.38               91.38                4.30                4.30
              393216              524288               91.66               91.66                4.29                4.29
              393216             1048576               91.90               91.90                4.28                4.28
              393216             2097152               91.51               91.51                4.30                4.30
              393216             4194304               91.29               91.29                4.31                4.31
              786432               65536               94.50               94.50                8.32                8.32
              786432              131072               95.28               95.28                8.25                8.25
              786432              262144               94.53               94.53                8.32                8.32
              786432              524288               94.86               94.86                8.29                8.29
              786432             1048576               95.28               95.28                8.25                8.25
              786432             2097152               95.17               95.17                8.26                8.26
              786432             4194304               95.16               95.16                8.26                8.26
             1572864               65536               98.18               98.18               16.02               16.02
             1572864              131072               98.40               98.40               15.99               15.99
             1572864              262144               99.01               99.01               15.89               15.89
             1572864              524288               98.88               98.88               15.91               15.91
             1572864             1048576               98.73               98.73               15.93               15.93
             1572864             2097152               98.26               98.26               16.01               16.01
             1572864             4194304               98.13               98.13               16.03               16.03
             3145728               65536              104.27              104.27               30.17               30.17
             3145728              131072              103.97              103.97               30.26               30.26
             3145728              262144              103.34              103.34               30.44               30.44
             3145728              524288              103.91              103.91               30.27               30.27
             3145728             1048576              103.65              103.65               30.35               30.35
             3145728             2097152              103.37              103.37               30.43               30.43
             3145728             4194304              103.39              103.39               30.42               30.42
             6291456               65536              188.50              188.50               33.38               33.38
             6291456              131072              115.25              115.25               54.59               54.59
             6291456              262144              116.09              116.09               54.19               54.19
             6291456              524288              115.33              115.33               54.55               54.55
             6291456             1048576              114.76              114.76               54.82               54.82
             6291456             2097152              114.87              114.87               54.77               54.77
             6291456             4194304              115.49              115.49               54.48               54.48
            12582912               65536              279.15              279.15               45.08               45.08
            12582912              131072              214.53              214.53               58.65               58.65
            12582912              262144              134.43              134.43               93.60               93.60
            12582912              524288              136.52              136.52               92.17               92.17
            12582912             1048576              140.93              140.93               89.28               89.28
            12582912             2097152              137.04              137.04               91.82               91.82
            12582912             4194304              132.63              132.63               94.87               94.87
            25165824               65536              521.19              521.19               48.29               48.29
            25165824              131072              330.18              330.18               76.22               76.22
            25165824              262144              264.90              264.90               95.00               95.00
            25165824              524288              181.17              181.17              138.91              138.91
            25165824             1048576              181.43              181.43              138.71              138.71
            25165824             2097152              183.48              183.48              137.16              137.16
            25165824             4194304              182.30              182.30              138.04              138.04
            50331648               65536             1015.12             1015.12               49.58               49.58
            50331648              131072              627.48              627.48               80.21               80.21
            50331648              262144              421.61              421.61              119.38              119.38
            50331648              524288              344.82              344.82              145.96              145.96
            50331648             1048576              284.36              284.36              177.00              177.00
            50331648             2097152              282.79              282.79              177.98              177.98
            50331648             4194304              282.95              282.95              177.88              177.88
           100663296               65536             2016.13             2016.13               49.93               49.93
           100663296              131072             1224.04             1224.04               82.24               82.24
           100663296              262144              804.22              804.22              125.17              125.17
           100663296              524288              602.38              602.38              167.11              167.11
           100663296             1048576              524.11              524.11              192.06              192.06
           100663296             2097152              483.48              483.48              208.21              208.21
           100663296             4194304              487.90              487.90              206.32              206.32
           201326592               65536             3998.82             3998.82               50.35               50.35
           201326592              131072             2402.50             2402.50               83.80               83.80
           201326592              262144             1545.49             1545.49              130.27              130.27
           201326592              524288             1156.71             1156.71              174.05              174.05
           201326592             1048576              958.29              958.29              210.09              210.09
           201326592             2097152              864.63              864.63              232.85              232.85
           201326592             4194304              918.92              918.92              219.09              219.09
           402653184               65536             7968.04             7968.04               50.53               50.53
           402653184              131072             4777.29             4777.29               84.28               84.28
           402653184              262144             3035.81             3035.81              132.63              132.63
           402653184              524288             2232.76             2232.76              180.34              180.34
           402653184             1048576             1851.36             1851.36              217.49              217.49
           402653184             2097152             1635.10             1635.10              246.26              246.26
           402653184             4194304             1602.43             1602.43              251.28              251.28
           805306368               65536            15903.53            15903.53               50.64               50.64
           805306368              131072             9504.33             9504.33               84.73               84.73
           805306368              262144             5994.16             5994.16              134.35              134.35
           805306368              524288             4304.88             4304.88              187.07              187.07
           805306368             1048576             3598.71             3598.71              223.78              223.78
           805306368             2097152             3093.45             3093.45              260.33              260.33
           805306368             4194304             3097.20             3097.20              260.01              260.01
          1610612736               65536            31865.66            31865.66               50.54               50.54
          1610612736              131072            18974.10            18974.10               84.88               84.88
          1610612736              262144            11934.84            11934.84              134.95              134.95
          1610612736              524288             8468.19             8468.19              190.20              190.20
          1610612736             1048576             7055.39             7055.39              228.28              228.28
          1610612736             2097152             6061.92             6061.92              265.69              265.69
          1610612736             4194304             6089.53             6089.53              264.49              264.49
          3221225472               65536            64011.25            64011.25               50.32               50.32
          3221225472              131072            37999.57            37999.57               84.77               84.77
          3221225472              262144            23770.95            23770.95              135.51              135.51
          3221225472              524288            16673.37            16673.37              193.20              193.20
          3221225472             1048576            13952.38            13952.38              230.87              230.87
          3221225472             2097152            12092.56            12092.56              266.38              266.38
          3221225472             4194304            12121.13            12121.13              265.75              265.75

####################################################### Allgather #######################################################
nranks=16
k=6
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel_simplified_read.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
                3072               65536              128.61              128.61                0.02                0.02
                3072              131072              128.34              128.34                0.02                0.02
                3072              262144              129.00              129.00                0.02                0.02
                3072              524288              128.24              128.24                0.02                0.02
                3072             1048576              128.71              128.71                0.02                0.02
                3072             2097152              129.19              129.19                0.02                0.02
                3072             4194304              128.68              128.68                0.02                0.02
                6144               65536              128.70              128.70                0.05                0.05
                6144              131072              129.03              129.03                0.05                0.05
                6144              262144              128.62              128.62                0.05                0.05
                6144              524288              128.78              128.78                0.05                0.05
                6144             1048576              128.90              128.90                0.05                0.05
                6144             2097152              128.67              128.67                0.05                0.05
                6144             4194304              127.95              127.95                0.05                0.05
               12288               65536              128.60              128.60                0.10                0.10
               12288              131072              129.02              129.02                0.10                0.10
               12288              262144              128.34              128.34                0.10                0.10
               12288              524288              131.32              131.32                0.09                0.09
               12288             1048576              128.30              128.30                0.10                0.10
               12288             2097152              128.14              128.14                0.10                0.10
               12288             4194304              128.39              128.39                0.10                0.10
               24576               65536              129.01              129.01                0.19                0.19
               24576              131072              128.94              128.94                0.19                0.19
               24576              262144              129.19              129.19                0.19                0.19
               24576              524288              128.86              128.86                0.19                0.19
               24576             1048576              128.76              128.76                0.19                0.19
               24576             2097152              128.87              128.87                0.19                0.19
               24576             4194304              129.11              129.11                0.19                0.19
               49152               65536              129.58              129.58                0.38                0.38
               49152              131072              128.82              128.82                0.38                0.38
               49152              262144              128.96              128.96                0.38                0.38
               49152              524288              129.14              129.14                0.38                0.38
               49152             1048576              130.00              130.00                0.38                0.38
               49152             2097152              129.96              129.96                0.38                0.38
               49152             4194304              128.99              128.99                0.38                0.38
               98304               65536              134.60              134.60                0.73                0.73
               98304              131072              129.32              129.32                0.76                0.76
               98304              262144              128.89              128.89                0.76                0.76
               98304              524288              129.26              129.26                0.76                0.76
               98304             1048576              129.40              129.40                0.76                0.76
               98304             2097152              129.79              129.79                0.76                0.76
               98304             4194304              128.68              128.68                0.76                0.76
              196608               65536              130.12              130.12                1.51                1.51
              196608              131072              129.57              129.57                1.52                1.52
              196608              262144              130.25              130.25                1.51                1.51
              196608              524288              129.96              129.96                1.51                1.51
              196608             1048576              130.02              130.02                1.51                1.51
              196608             2097152              130.34              130.34                1.51                1.51
              196608             4194304              129.99              129.99                1.51                1.51
              393216               65536              135.09              135.09                2.91                2.91
              393216              131072              135.77              135.77                2.90                2.90
              393216              262144              135.49              135.49                2.90                2.90
              393216              524288              135.76              135.76                2.90                2.90
              393216             1048576              135.53              135.53                2.90                2.90
              393216             2097152              134.87              134.87                2.92                2.92
              393216             4194304              136.16              136.16                2.89                2.89
              786432               65536              137.91              137.91                5.70                5.70
              786432              131072              137.62              137.62                5.71                5.71
              786432              262144              138.54              138.54                5.68                5.68
              786432              524288              138.15              138.15                5.69                5.69
              786432             1048576              138.19              138.19                5.69                5.69
              786432             2097152              137.93              137.93                5.70                5.70
              786432             4194304              137.62              137.62                5.71                5.71
             1572864               65536              142.31              142.31               11.05               11.05
             1572864              131072              143.25              143.25               10.98               10.98
             1572864              262144              141.62              141.62               11.11               11.11
             1572864              524288              141.56              141.56               11.11               11.11
             1572864             1048576              142.06              142.06               11.07               11.07
             1572864             2097152              142.05              142.05               11.07               11.07
             1572864             4194304              143.36              143.36               10.97               10.97
             3145728               65536              147.30              147.30               21.36               21.36
             3145728              131072              146.92              146.92               21.41               21.41
             3145728              262144              148.40              148.40               21.20               21.20
             3145728              524288              147.75              147.75               21.29               21.29
             3145728             1048576              148.18              148.18               21.23               21.23
             3145728             2097152              148.06              148.06               21.25               21.25
             3145728             4194304              147.12              147.12               21.38               21.38
             6291456               65536              155.61              155.61               40.43               40.43
             6291456              131072              155.25              155.25               40.53               40.53
             6291456              262144              155.78              155.78               40.39               40.39
             6291456              524288              155.42              155.42               40.48               40.48
             6291456             1048576              155.58              155.58               40.44               40.44
             6291456             2097152              155.46              155.46               40.47               40.47
             6291456             4194304              156.16              156.16               40.29               40.29
            12582912               65536              293.59              293.59               42.86               42.86
            12582912              131072              170.98              170.98               73.59               73.59
            12582912              262144              171.91              171.91               73.20               73.20
            12582912              524288              171.10              171.10               73.54               73.54
            12582912             1048576              171.38              171.38               73.42               73.42
            12582912             2097152              170.69              170.69               73.72               73.72
            12582912             4194304              171.55              171.55               73.35               73.35
            25165824               65536              535.03              535.03               47.04               47.04
            25165824              131072              343.15              343.15               73.34               73.34
            25165824              262144              218.99              218.99              114.92              114.92
            25165824              524288              216.44              216.44              116.27              116.27
            25165824             1048576              217.95              217.95              115.47              115.47
            25165824             2097152              215.70              215.70              116.67              116.67
            25165824             4194304              213.90              213.90              117.65              117.65
            50331648               65536             1031.09             1031.09               48.81               48.81
            50331648              131072              636.73              636.73               79.05               79.05
            50331648              262144              429.09              429.09              117.30              117.30
            50331648              524288              300.64              300.64              167.42              167.42
            50331648             1048576              301.73              301.73              166.81              166.81
            50331648             2097152              302.56              302.56              166.35              166.35
            50331648             4194304              304.25              304.25              165.43              165.43
           100663296               65536             2029.62             2029.62               49.60               49.60
           100663296              131072             1237.87             1237.87               81.32               81.32
           100663296              262144              813.77              813.77              123.70              123.70
           100663296              524288              603.79              603.79              166.72              166.72
           100663296             1048576              490.81              490.81              205.09              205.09
           100663296             2097152              490.56              490.56              205.20              205.20
           100663296             4194304              489.64              489.64              205.59              205.59
           201326592               65536             4008.99             4008.99               50.22               50.22
           201326592              131072             2426.83             2426.83               82.96               82.96
           201326592              262144             1575.68             1575.68              127.77              127.77
           201326592              524288             1182.71             1182.71              170.22              170.22
           201326592             1048576              931.36              931.36              216.16              216.16
           201326592             2097152              877.94              877.94              229.32              229.32
           201326592             4194304              876.17              876.17              229.78              229.78
           402653184               65536             7987.68             7987.68               50.41               50.41
           402653184              131072             4793.26             4793.26               84.00               84.00
           402653184              262144             3066.60             3066.60              131.30              131.30
           402653184              524288             2241.85             2241.85              179.61              179.61
           402653184             1048576             1837.88             1837.88              219.09              219.09
           402653184             2097152             1624.35             1624.35              247.89              247.89
           402653184             4194304             1678.70             1678.70              239.86              239.86
           805306368               65536            15899.68            15899.68               50.65               50.65
           805306368              131072             9507.80             9507.80               84.70               84.70
           805306368              262144             6023.91             6023.91              133.69              133.69
           805306368              524288             4368.80             4368.80              184.33              184.33
           805306368             1048576             3586.43             3586.43              224.54              224.54
           805306368             2097152             3093.24             3093.24              260.34              260.34
           805306368             4194304             3086.36             3086.36              260.92              260.92
          1610612736               65536            31800.60            31800.60               50.65               50.65
          1610612736              131072            18975.93            18975.93               84.88               84.88
          1610612736              262144            11940.71            11940.71              134.88              134.88
          1610612736              524288             8451.98             8451.98              190.56              190.56
          1610612736             1048576             7053.62             7053.62              228.34              228.34
          1610612736             2097152             6069.45             6069.45              265.36              265.36
          1610612736             4194304             6088.43             6088.43              264.54              264.54
          3221225472               65536            63527.42            63527.42               50.71               50.71
          3221225472              131072            37863.44            37863.44               85.07               85.07
          3221225472              262144            23781.97            23781.97              135.45              135.45
          3221225472              524288            16685.69            16685.69              193.05              193.05
          3221225472             1048576            13925.45            13925.45              231.32              231.32
          3221225472             2097152            12094.21            12094.21              266.34              266.34
          3221225472             4194304            12125.27            12125.27              265.66              265.66

####################################################### Allgather #######################################################
nranks=16
k=8
check_iters=0, warmup_iters=100, iters=100
KERNEL_FILE=pipeline_kernel_simplified_read.cu, BENCH_METHOD=2

             size(B)        send_size(B)        avg_time(us)        min_time(us)     avg_algbw(GB/s)     max_algbw(GB/s)
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
Warning: nblocks=128 > 100
                4096               65536              174.78              174.78                0.02                0.02
                4096              131072              176.65              176.65                0.02                0.02
                4096              262144              177.57              177.57                0.02                0.02
                4096              524288              175.09              175.09                0.02                0.02
                4096             1048576              175.48              175.48                0.02                0.02
                4096             2097152              175.86              175.86                0.02                0.02
                4096             4194304              176.27              176.27                0.02                0.02
                6144               65536              176.72              176.72                0.03                0.03
                6144              131072              175.52              175.52                0.04                0.04
                6144              262144              176.02              176.02                0.03                0.03
                6144              524288              175.45              175.45                0.04                0.04
                6144             1048576              174.64              174.64                0.04                0.04
                6144             2097152              176.20              176.20                0.03                0.03
                6144             4194304              175.87              175.87                0.03                0.03
               12288               65536              176.09              176.09                0.07                0.07
               12288              131072              175.91              175.91                0.07                0.07
               12288              262144              175.53              175.53                0.07                0.07
               12288              524288              176.04              176.04                0.07                0.07
               12288             1048576              176.64              176.64                0.07                0.07
               12288             2097152              175.65              175.65                0.07                0.07
               12288             4194304              176.30              176.30                0.07                0.07
               24576               65536              176.74              176.74                0.14                0.14
               24576              131072              176.46              176.46                0.14                0.14
               24576              262144              176.03              176.03                0.14                0.14
               24576              524288              176.11              176.11                0.14                0.14
               24576             1048576              176.88              176.88                0.14                0.14
               24576             2097152              180.07              180.07                0.14                0.14
               24576             4194304              176.15              176.15                0.14                0.14
               49152               65536              177.01              177.01                0.28                0.28
               49152              131072              175.90              175.90                0.28                0.28
               49152              262144              176.68              176.68                0.28                0.28
               49152              524288              175.49              175.49                0.28                0.28
               49152             1048576              176.33              176.33                0.28                0.28
               49152             2097152              178.57              178.57                0.28                0.28
               49152             4194304              176.72              176.72                0.28                0.28
               98304               65536              176.67              176.67                0.56                0.56
               98304              131072              176.62              176.62                0.56                0.56
               98304              262144              176.28              176.28                0.56                0.56
               98304              524288              176.70              176.70                0.56                0.56
               98304             1048576              176.08              176.08                0.56                0.56
               98304             2097152              176.80              176.80                0.56                0.56
               98304             4194304              177.18              177.18                0.55                0.55
              196608               65536              177.84              177.84                1.11                1.11
              196608              131072              177.31              177.31                1.11                1.11
              196608              262144              177.00              177.00                1.11                1.11
              196608              524288              176.95              176.95                1.11                1.11
              196608             1048576              177.80              177.80                1.11                1.11
              196608             2097152              177.24              177.24                1.11                1.11
              196608             4194304              176.05              176.05                1.12                1.12
              393216               65536              179.24              179.24                2.19                2.19
              393216              131072              178.16              178.16                2.21                2.21
              393216              262144              178.67              178.67                2.20                2.20
              393216              524288              179.21              179.21                2.19                2.19
              393216             1048576              178.40              178.40                2.20                2.20
              393216             2097152              179.07              179.07                2.20                2.20
              393216             4194304              177.90              177.90                2.21                2.21
              786432               65536              184.52              184.52                4.26                4.26
              786432              131072              187.03              187.03                4.20                4.20
              786432              262144              185.25              185.25                4.25                4.25
              786432              524288              186.06              186.06                4.23                4.23
              786432             1048576              185.43              185.43                4.24                4.24
              786432             2097152              185.65              185.65                4.24                4.24
              786432             4194304              186.35              186.35                4.22                4.22
             1572864               65536              193.08              193.08                8.15                8.15
             1572864              131072              193.05              193.05                8.15                8.15
             1572864              262144              194.22              194.22                8.10                8.10
             1572864              524288              193.82              193.82                8.11                8.11
             1572864             1048576              194.88              194.88                8.07                8.07
             1572864             2097152              193.76              193.76                8.12                8.12
             1572864             4194304              193.77              193.77                8.12                8.12
             3145728               65536              214.39              214.39               14.67               14.67
             3145728              131072              211.95              211.95               14.84               14.84
             3145728              262144              214.13              214.13               14.69               14.69
             3145728              524288              213.66              213.66               14.72               14.72
             3145728             1048576              212.46              212.46               14.81               14.81
             3145728             2097152              210.18              210.18               14.97               14.97
             3145728             4194304              210.62              210.62               14.94               14.94
             6291456               65536              252.31              252.31               24.94               24.94
             6291456              131072              252.17              252.17               24.95               24.95
             6291456              262144              250.20              250.20               25.15               25.15
             6291456              524288              253.92              253.92               24.78               24.78
             6291456             1048576              255.03              255.03               24.67               24.67
             6291456             2097152              248.85              248.85               25.28               25.28
             6291456             4194304              251.46              251.46               25.02               25.02
            12582912               65536              467.47              467.47               26.92               26.92
            12582912              131072              309.29              309.29               40.68               40.68
            12582912              262144              309.29              309.29               40.68               40.68
            12582912              524288              308.30              308.30               40.81               40.81
            12582912             1048576              308.73              308.73               40.76               40.76
            12582912             2097152              308.11              308.11               40.84               40.84
            12582912             4194304              308.68              308.68               40.76               40.76
            25165824               65536              649.89              649.89               38.72               38.72
            25165824              131072              552.38              552.38               45.56               45.56
            25165824              262144              394.72              394.72               63.76               63.76
            25165824              524288              394.39              394.39               63.81               63.81
            25165824             1048576              395.22              395.22               63.67               63.67
            25165824             2097152              393.91              393.91               63.89               63.89
            25165824             4194304              394.59              394.59               63.78               63.78
            50331648               65536             1212.60             1212.60               41.51               41.51
            50331648              131072              839.83              839.83               59.93               59.93
            50331648              262144              694.26              694.26               72.50               72.50
            50331648              524288              554.12              554.12               90.83               90.83
            50331648             1048576              552.79              552.79               91.05               91.05
            50331648             2097152              552.09              552.09               91.17               91.17
            50331648             4194304              551.96              551.96               91.19               91.19
           100663296               65536             2255.73             2255.73               44.63               44.63
           100663296              131072             1560.38             1560.38               64.51               64.51
           100663296              262144             1199.32             1199.32               83.93               83.93
           100663296              524288              946.24              946.24              106.38              106.38
           100663296             1048576              838.17              838.17              120.10              120.10
           100663296             2097152              839.58              839.58              119.90              119.90
           100663296             4194304              839.09              839.09              119.97              119.97
           201326592               65536             4319.62             4319.62               46.61               46.61
           201326592              131072             2895.30             2895.30               69.54               69.54
           201326592              262144             2153.19             2153.19               93.50               93.50
           201326592              524288             1812.79             1812.79              111.06              111.06
           201326592             1048576             1644.07             1644.07              122.46              122.46
           201326592             2097152             1342.10             1342.10              150.01              150.01
           201326592             4194304             1342.33             1342.33              149.98              149.98
           402653184               65536             8455.19             8455.19               47.62               47.62
           402653184              131072             5576.98             5576.98               72.20               72.20
           402653184              262144             4047.89             4047.89               99.47               99.47
           402653184              524288             3357.32             3357.32              119.93              119.93
           402653184             1048576             2982.71             2982.71              135.00              135.00
           402653184             2097152             2707.53             2707.53              148.72              148.72
           402653184             4194304             2458.82             2458.82              163.76              163.76
           805306368               65536            16716.69            16716.69               48.17               48.17
           805306368              131072            10911.39            10911.39               73.80               73.80
           805306368              262144             7830.47             7830.47              102.84              102.84
           805306368              524288             6420.09             6420.09              125.44              125.44
           805306368             1048576             5716.23             5716.23              140.88              140.88
           805306368             2097152             5089.53             5089.53              158.23              158.23
           805306368             4194304             4830.02             4830.02              166.73              166.73
          1610612736               65536            33421.45            33421.45               48.19               48.19
          1610612736              131072            21679.87            21679.87               74.29               74.29
          1610612736              262144            15464.72            15464.72              104.15              104.15
          1610612736              524288            12649.99            12649.99              127.32              127.32
          1610612736             1048576            11231.88            11231.88              143.40              143.40
          1610612736             2097152            10209.56            10209.56              157.76              157.76
          1610612736             4194304             9481.15             9481.15              169.88              169.88
          3221225472               65536            66528.54            66528.54               48.42               48.42
          3221225472              131072            43260.65            43260.65               74.46               74.46
          3221225472              262144            30700.48            30700.48              104.92              104.92
          3221225472              524288            25132.92            25132.92              128.17              128.17
          3221225472             1048576            22164.64            22164.64              145.33              145.33
          3221225472             2097152            20369.27            20369.27              158.14              158.14
          3221225472             4194304            18896.96            18896.96              170.46              170.46
